Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Developer,Rating
Turok: Dinosaur Hunter,10,1997.0,8,17,0.0,0.0,0.05,0.0,0.05,70.0,4.0,7.8,4.0,1539,1
MiniCopter: Adventure Flight,26,2007.0,9,6,0.04,0.0,0.0,0.0,0.05,70.0,4.0,7.8,4.0,1341,1
FIFA Manager 12,13,2011.0,10,139,0.0,0.03,0.0,0.01,0.05,72.0,11.0,3.9,24.0,245,1
Balloon Pop,26,2007.0,5,6,0.04,0.0,0.0,0.0,0.05,70.0,4.0,7.8,4.0,1535,1
Gitaroo Man,16,2001.0,3,491,0.02,0.02,0.0,0.01,0.05,82.0,21.0,8.7,25.0,811,1
Taiko no Tatsujin Portable 2,19,2006.0,3,349,0.0,0.0,0.05,0.0,0.05,70.0,4.0,7.8,4.0,1539,1
Super Bubble Pop,7,2003.0,5,257,0.04,0.01,0.0,0.0,0.05,54.0,12.0,7.8,4.0,1235,1
Apassionata: Die Galanacht der Pferde,4,2009.0,9,421,0.0,0.04,0.0,0.01,0.05,70.0,4.0,7.8,4.0,1539,1
Battleship / Connect Four / Sorry! / Trouble,4,2006.0,5,122,0.04,0.0,0.0,0.0,0.05,70.0,4.0,7.8,4.0,1539,1
Time Travelers,20,2012.0,1,283,0.0,0.0,0.05,0.0,0.05,70.0,4.0,7.8,4.0,1539,1
Amnesia Later,19,2012.0,3,233,0.0,0.0,0.05,0.0,0.05,70.0,4.0,7.8,4.0,1539,1
World Championship Poker: Featuring Howard Lederer - All In,28,2006.0,3,380,0.04,0.0,0.0,0.0,0.05,70.0,4.0,7.8,4.0,1539,1
SpongeBob SquarePants: Plankton's Robotic Revenge,28,2013.0,8,21,0.04,0.0,0.0,0.0,0.05,70.0,4.0,6.1,13.0,172,2
Crazy Chicken: Atlantis Quest,4,2007.0,4,397,0.04,0.0,0.0,0.0,0.05,70.0,4.0,7.8,4.0,1539,1
Shin Kamaitachi no Yoru: 11 Hitome no Suspect,20,2011.0,1,87,0.0,0.0,0.05,0.0,0.05,70.0,4.0,7.8,4.0,1539,1
Intellivision Lives!,29,2004.0,3,101,0.03,0.01,0.0,0.0,0.05,70.0,4.0,7.8,4.0,1539,1
Test Drive Le Mans,15,1999.0,6,244,0.03,0.02,0.0,0.0,0.05,70.0,4.0,7.8,4.0,1539,1
Counter Force,26,2007.0,8,6,0.04,0.0,0.0,0.0,0.05,70.0,4.0,7.8,4.0,692,2
Centipede: Infestation,2,2011.0,8,53,0.04,0.0,0.0,0.0,0.05,70.0,4.0,7.8,4.0,1628,2
Cabela's Trophy Bucks,28,2007.0,10,23,0.04,0.0,0.0,0.0,0.05,39.0,4.0,3,4.0,517,7
XCOM 2,30,2016.0,11,497,0.02,0.02,0.0,0.0,0.05,87.0,17.0,8.1,40.0,529,7
Yaiba: Ninja Gaiden Z,28,2014.0,0,503,0.03,0.01,0.0,0.0,0.05,50.0,20.0,5.3,43.0,1351,5
Hero Bank 2,2,2014.0,7,448,0.0,0.0,0.05,0.0,0.05,70.0,4.0,7.8,4.0,1539,1
Rock of the Dead,28,2010.0,8,99,0.04,0.0,0.0,0.0,0.05,48.0,7.0,4.8,4.0,496,7
Monster Jam: Maximum Destruction,7,2002.0,6,528,0.04,0.01,0.0,0.0,0.05,70.0,4.0,7.8,4.0,1539,1
Big Air Freestyle,7,2002.0,6,53,0.04,0.01,0.0,0.0,0.05,56.0,12.0,7.8,4.0,1092,7
To Love-Ru Trouble Darkness: Battle Ecstasy,20,2014.0,0,167,0.0,0.0,0.05,0.0,0.05,70.0,4.0,7.8,4.0,1539,1
The Lost Treasures of Alexandria,4,2011.0,5,533,0.0,0.04,0.0,0.01,0.05,70.0,4.0,7.8,4.0,1539,1
Rimo-Cocoron,16,2001.0,0,458,0.0,0.0,0.05,0.0,0.05,70.0,4.0,7.8,4.0,1539,1
Mike Tyson Heavyweight Boxing,29,2002.0,10,91,0.03,0.01,0.0,0.0,0.05,37.0,13.0,7.8,4.0,133,7
Code Lyoko,4,2007.0,0,183,0.03,0.01,0.0,0.0,0.05,63.0,11.0,6.8,13.0,362,2
The Berenstain Bears and the Spooky Old Tree,6,2005.0,4,349,0.03,0.01,0.0,0.0,0.05,70.0,4.0,7.8,4.0,1539,1
12-Sai. Koisuru Diary,2,2016.0,1,215,0.0,0.0,0.05,0.0,0.05,70.0,4.0,7.8,4.0,1539,1
Pool Party,26,2007.0,10,463,0.04,0.0,0.0,0.0,0.05,32.0,13.0,0.7,6.0,1348,1
Rapala Fishing Frenzy 2009,28,2008.0,10,21,0.04,0.0,0.0,0.0,0.05,41.0,5.0,7.2,6.0,517,1
Hakuouki: Bakumatsu Musou Roku,19,2012.0,0,233,0.0,0.0,0.05,0.0,0.05,70.0,4.0,7.8,4.0,1539,1
Hiiro no Kakera DS,4,2008.0,1,233,0.0,0.0,0.05,0.0,0.05,70.0,4.0,7.8,4.0,1539,1
Company of Heroes,13,2006.0,11,491,0.0,0.04,0.0,0.01,0.05,93.0,55.0,8.8,1128.0,1204,5
Arcana Famiglia: La storia della Aracana Famiglia,19,2011.0,1,95,0.0,0.0,0.05,0.0,0.05,70.0,4.0,7.8,4.0,1539,1
Wonder World Amusement Park,26,2008.0,3,298,0.04,0.0,0.0,0.0,0.05,37.0,9.0,4.5,4.0,326,1
Jonah Lomu Rugby Challenge,13,2011.0,10,225,0.0,0.04,0.0,0.01,0.05,70.0,4.0,7.8,4.0,1539,1
Atelier Ayesha: The Alchemist of Dusk,20,2014.0,7,503,0.0,0.0,0.05,0.0,0.05,70.0,4.0,7.8,4.0,1539,1
The Misadventures of Tron Bonne,15,1999.0,1,138,0.03,0.02,0.0,0.0,0.05,70.0,4.0,7.8,4.0,1539,1
Just Dance 2017,17,2016.0,3,528,0.01,0.03,0.0,0.01,0.05,70.0,4.0,7.8,4.0,1550,2
Ride 2,18,2016.0,6,329,0.0,0.04,0.0,0.01,0.05,71.0,19.0,8,12.0,946,1
Wing Island,26,2006.0,9,277,0.03,0.01,0.01,0.0,0.05,47.0,32.0,4.9,8.0,262,1
Silent Hunter: Wolves of the Pacific,13,2007.0,9,528,0.0,0.04,0.0,0.01,0.05,79.0,22.0,6.9,40.0,1556,7
Brave Story: New Traveller (jp sales),19,2006.0,7,458,0.0,0.0,0.05,0.0,0.05,70.0,4.0,7.8,4.0,1539,1
Black Jack vs. Matsudajun,15,2000.0,3,408,0.03,0.02,0.0,0.0,0.05,70.0,4.0,7.8,4.0,1539,1
Clever Kids: Creepy Crawlies,4,2009.0,0,326,0.0,0.04,0.0,0.0,0.05,70.0,4.0,7.8,4.0,1539,1
Wrath Unleashed,29,2004.0,11,290,0.03,0.01,0.0,0.0,0.05,69.0,32.0,7,4.0,417,7
March of the Penguins,4,2006.0,1,569,0.04,0.0,0.0,0.0,0.05,34.0,8.0,1.7,6.0,1322,1
Professor Heinz Wolff's Gravity,4,2008.0,5,121,0.04,0.0,0.0,0.0,0.05,53.0,9.0,7.8,4.0,381,1
Garou Densetsu 3: Road to the Final Victory,21,1996.0,2,439,0.0,0.0,0.05,0.0,0.05,70.0,4.0,7.8,4.0,1539,1
Lips: Deutsche Partyknaller,28,2009.0,3,325,0.0,0.04,0.0,0.01,0.05,70.0,4.0,7.8,4.0,1539,1
Boing! Docomodake DS,4,2007.0,5,235,0.04,0.0,0.0,0.0,0.05,70.0,4.0,7.8,4.0,1539,1
Bleach: Soul Carnival,19,2008.0,2,458,0.0,0.0,0.05,0.0,0.05,70.0,4.0,7.8,4.0,1539,1
Double Dragon Advance,6,2003.0,0,55,0.03,0.01,0.0,0.0,0.05,75.0,21.0,8.4,5.0,948,7
Toukiden Kiwami,19,2014.0,0,503,0.0,0.0,0.05,0.0,0.05,70.0,4.0,7.8,4.0,1539,1
Gummy Bears Mini Golf,4,2010.0,10,474,0.04,0.0,0.0,0.0,0.05,70.0,4.0,7.8,4.0,1539,1
Resident Evil Director's Cut,17,2006.0,0,85,0.0,0.0,0.05,0.0,0.05,70.0,4.0,7.8,4.0,1539,1
Color Cross,4,2008.0,3,432,0.04,0.0,0.0,0.0,0.05,72.0,6.0,7.8,4.0,1215,1
Sesame Street: Elmo's A-to-Zoo Adventure,13,2010.0,3,552,0.04,0.0,0.0,0.0,0.05,70.0,4.0,7.8,4.0,207,3
The Bible Game,29,2005.0,3,101,0.03,0.01,0.0,0.0,0.05,60.0,6.0,2.7,13.0,331,1
Bubble Bobble Revolution,4,2005.0,5,53,0.04,0.0,0.0,0.0,0.05,38.0,19.0,6.2,6.0,1435,1
Inspector Gadget: Gadget's Crazy Maze,15,2001.0,5,528,0.03,0.02,0.0,0.0,0.05,70.0,4.0,7.8,4.0,1539,1
World Fantasista,16,2002.0,10,469,0.0,0.0,0.05,0.0,0.05,70.0,4.0,7.8,4.0,1539,1
Yager,29,2003.0,8,491,0.03,0.01,0.0,0.0,0.05,70.0,19.0,9.3,9.0,1650,7
River City Soccer Hooligans,4,2010.0,10,39,0.04,0.0,0.01,0.0,0.05,70.0,4.0,7.8,4.0,143,7
Tabi no Yubisashi Kaiwachou DS: DS Series 1 Thai,4,2006.0,3,361,0.0,0.0,0.05,0.0,0.05,70.0,4.0,7.8,4.0,1539,1
Cocoto Kart Racer,4,2004.0,6,67,0.04,0.0,0.0,0.0,0.05,70.0,4.0,7.8,4.0,995,1
Root Letter,20,2016.0,1,383,0.0,0.03,0.01,0.01,0.05,78.0,6.0,7.8,6.0,791,5
Futurama,29,2003.0,4,438,0.03,0.01,0.0,0.0,0.05,58.0,21.0,6.9,14.0,1534,7
Supreme Commander,13,2007.0,11,491,0.0,0.04,0.0,0.01,0.05,86.0,44.0,8.3,263.0,597,2
Pool Hall Pro,26,2009.0,10,404,0.04,0.0,0.0,0.0,0.05,62.0,5.0,5.3,4.0,702,1
Wolfenstein,13,2009.0,8,21,0.01,0.03,0.0,0.01,0.05,74.0,41.0,7.3,261.0,1688,5
Cesar Millan's Dog Whisperer,4,2008.0,9,528,0.04,0.0,0.0,0.0,0.05,70.0,4.0,8.6,9.0,1539,1
Nazo Waku Yakata: Oto no Ma ni Ma ni,2,2011.0,3,85,0.0,0.0,0.05,0.0,0.05,70.0,4.0,7.8,4.0,1539,1
Choro Q 64 2: Hacha Mecha Grand Prix Race,10,1999.0,6,495,0.0,0.0,0.05,0.0,0.05,70.0,4.0,7.8,4.0,1539,1
Microsoft Train Simulator,13,2001.0,9,325,0.0,0.04,0.0,0.01,0.05,84.0,16.0,8.4,21.0,824,1
Activision Anthology,6,2003.0,3,21,0.03,0.01,0.0,0.0,0.05,79.0,13.0,7.8,4.0,121,1
Mahjong 3D: Warriors of the Emperor,2,2011.0,3,113,0.0,0.04,0.0,0.0,0.05,70.0,4.0,7.8,4.0,485,1
Wayne Gretzky's 3D Hockey '98,15,1997.0,10,178,0.03,0.02,0.0,0.0,0.05,70.0,4.0,7.8,4.0,1539,1
Hakuouki SSL: Sweet School Life,20,2014.0,1,233,0.0,0.0,0.05,0.0,0.05,70.0,4.0,7.8,4.0,1539,1
Resident Evil 6,30,2016.0,8,85,0.04,0.0,0.0,0.0,0.05,63.0,12.0,6.3,34.0,268,5
Max & the Magic Marker,4,2011.0,4,533,0.0,0.04,0.0,0.0,0.05,70.0,4.0,7.8,4.0,1539,1
Trigger Man,29,2004.0,8,101,0.03,0.01,0.0,0.0,0.05,31.0,5.0,7.8,4.0,1128,7
Assassin's Creed: Altair's Chronicles,4,2008.0,4,528,0.03,0.01,0.0,0.0,0.05,58.0,30.0,6.3,30.0,591,7
Kimi ni Todoke: Tsutaeru Kimochi,4,2011.0,1,63,0.0,0.0,0.05,0.0,0.05,70.0,4.0,7.8,4.0,1539,1
Nora to Koku no Koubou: Kiri no Mori no Majo,4,2011.0,7,55,0.0,0.0,0.05,0.0,0.05,70.0,4.0,7.8,4.0,1539,1
Bad Boys: Miami Takedown,7,2004.0,8,143,0.03,0.01,0.0,0.0,0.05,35.0,11.0,2,9.0,214,5
Hitman (2016),18,2016.0,0,467,0.0,0.04,0.0,0.01,0.05,70.0,4.0,7.8,4.0,1539,1
Short Track Racing: Trading Paint,16,2009.0,6,491,0.02,0.02,0.0,0.01,0.05,70.0,4.0,7.8,4.0,1420,1
Atelier Escha & Logy: Alchemists of the Dusk Sky,20,2015.0,7,503,0.0,0.0,0.05,0.0,0.05,70.0,4.0,7.8,4.0,1539,1
Fantastic Four: Rise of the Silver Surfer,26,2007.0,0,497,0.04,0.01,0.0,0.0,0.05,39.0,16.0,5.9,15.0,31,7
Galaxy Racers,4,2010.0,6,528,0.04,0.0,0.0,0.0,0.05,70.0,4.0,7.8,4.0,790,1
Game no Kanzume Vol 1,22,1994.0,3,448,0.0,0.0,0.04,0.0,0.05,70.0,4.0,7.8,4.0,1539,1
Rat Attack!,15,1999.0,5,332,0.03,0.02,0.0,0.0,0.04,70.0,4.0,7.8,4.0,1539,1
Black Mirror 2,13,2009.0,1,113,0.0,0.04,0.0,0.01,0.04,70.0,4.0,7.8,4.0,1539,1
Pony Friends,4,2007.0,9,138,0.0,0.04,0.0,0.01,0.04,67.0,8.0,6.6,12.0,1444,1
Danny Phantom: Urban Jungle,4,2006.0,0,491,0.04,0.0,0.0,0.0,0.04,70.0,4.0,7.8,4.0,1539,1
Summon Night Craft Sword Monogatari: Hajimari no Ishi,6,2005.0,7,63,0.0,0.0,0.04,0.0,0.04,70.0,4.0,7.8,4.0,1539,1
Sotsugyou II: Neo Generation,15,1995.0,9,433,0.0,0.0,0.04,0.0,0.04,70.0,4.0,7.8,4.0,1539,1
Forza Motorsport 3: Ultimate Edition,28,2010.0,6,325,0.0,0.04,0.0,0.01,0.04,70.0,4.0,7.8,4.0,1539,1
The King of Fighters 2002: Unlimited Match,16,2009.0,2,440,0.0,0.0,0.04,0.0,0.04,70.0,4.0,7.8,4.0,1539,1
Looney Tunes: Cartoon Conductor,4,2008.0,3,138,0.04,0.0,0.0,0.0,0.04,67.0,17.0,7.8,4.0,69,1
Art of Fighting Anthology,16,2006.0,2,101,0.02,0.02,0.0,0.01,0.04,60.0,19.0,7,4.0,1263,7
Ford Bold Moves Street Racing,19,2006.0,6,561,0.04,0.0,0.0,0.0,0.04,52.0,19.0,7.8,4.0,1180,1
Sébastien Loeb Rally Evo,18,2016.0,6,329,0.0,0.04,0.0,0.01,0.04,71.0,28.0,8.1,73.0,946,1
The Tale of Despereaux,26,2008.0,4,77,0.04,0.0,0.0,0.0,0.04,70.0,4.0,7.8,4.0,244,2
Lux-Pain,4,2008.0,1,432,0.04,0.0,0.0,0.0,0.04,48.0,33.0,6.2,18.0,801,7
Rapala Trophies,19,2006.0,10,21,0.04,0.0,0.0,0.0,0.04,70.0,4.0,7.8,4.0,1270,1
Phoenix Wright: Revived Turnabout,4,2008.0,3,85,0.0,0.0,0.04,0.0,0.04,70.0,4.0,7.8,4.0,1539,1
Mana Khemia: Alchemists of Al-Revis (JP sales),16,2007.0,7,364,0.0,0.0,0.04,0.0,0.04,70.0,4.0,7.8,4.0,1539,1
Active Life: Magical Carnival,26,2011.0,3,349,0.03,0.01,0.0,0.0,0.04,70.0,4.0,7.8,4.0,156,1
National Geographic Panda (US sales),4,2008.0,9,528,0.04,0.0,0.0,0.0,0.04,70.0,4.0,7.8,4.0,1539,1
The Hustle: Detroit Streets,16,2006.0,10,21,0.02,0.02,0.0,0.01,0.04,46.0,5.0,7.8,4.0,212,7
Tomoyo After: It's a Wonderful Life CS Edition,19,2009.0,1,414,0.0,0.0,0.04,0.0,0.04,70.0,4.0,7.8,4.0,1539,1
Virtua Fighter CG Portrait Series Vol.6: Lau Chan,21,1995.0,3,448,0.0,0.0,0.04,0.0,0.04,70.0,4.0,7.8,4.0,1539,1
Guilty Gear XX Accent Core,16,2007.0,2,533,0.0,0.0,0.04,0.0,0.04,77.0,9.0,8.3,16.0,92,7
Nihon Pro Mahjong Kishikai Kanshuu: Pro Ni Naru Mahjong DS,4,2005.0,3,476,0.0,0.0,0.04,0.0,0.04,70.0,4.0,7.8,4.0,1539,1
Cheer We Go!,4,2010.0,3,350,0.04,0.0,0.0,0.0,0.04,70.0,4.0,7.8,4.0,1539,1
Monster High: New Ghoul in School,2,2015.0,0,288,0.0,0.04,0.0,0.0,0.04,70.0,4.0,7.8,4.0,1503,1
Millipede / Super Breakout / Lunar Lander,6,2005.0,3,569,0.03,0.01,0.0,0.0,0.04,70.0,4.0,7.8,4.0,626,1
Grey's Anatomy: The Video Game,4,2009.0,1,528,0.03,0.01,0.0,0.0,0.04,70.0,4.0,7.5,4.0,857,7
Mafia,13,2002.0,0,497,0.0,0.04,0.0,0.01,0.04,88.0,27.0,9.1,863.0,708,5
Disney's Donald Duck: Goin' Quackers,7,2002.0,4,528,0.03,0.01,0.0,0.0,0.04,61.0,7.0,3,4.0,1547,1
World Trigger: Borderless Mission,20,2015.0,0,349,0.0,0.0,0.04,0.0,0.04,70.0,4.0,7.8,4.0,1539,1
Assault Rigs,15,1996.0,0,140,0.02,0.02,0.0,0.0,0.04,70.0,4.0,7.8,4.0,1539,1
Yes! PreCure 5,4,2007.0,0,349,0.0,0.0,0.04,0.0,0.04,70.0,4.0,7.8,4.0,1539,1
Operation Flashpoint: Elite,29,2005.0,8,91,0.03,0.01,0.0,0.0,0.04,64.0,24.0,8.3,27.0,234,7
Candace Kane's Candy Factory,4,2008.0,0,123,0.04,0.0,0.0,0.0,0.04,70.0,4.0,7.8,4.0,514,1
Fantastic Four: Rise of the Silver Surfer,4,2007.0,0,497,0.04,0.0,0.0,0.0,0.04,35.0,8.0,4.8,13.0,31,2
Nanda's Island,4,2009.0,5,397,0.04,0.0,0.0,0.0,0.04,70.0,4.0,7.8,4.0,972,1
Virtua Tennis 3,28,2007.0,10,448,0.03,0.01,0.0,0.0,0.04,80.0,34.0,6.8,26.0,1397,1
"Roswell Conspiracies: Aliens, Myths & Legends",15,2001.0,0,427,0.02,0.02,0.0,0.0,0.04,70.0,4.0,7.8,4.0,1539,1
Front Mission,4,2007.0,11,467,0.01,0.0,0.03,0.0,0.04,72.0,19.0,8.9,9.0,1365,2
Sushi Go-Round,4,2010.0,9,52,0.04,0.0,0.0,0.0,0.04,70.0,4.0,7.8,4.0,1348,1
World Championship Spelling,4,2010.0,3,6,0.04,0.0,0.0,0.0,0.04,70.0,4.0,7.8,4.0,27,1
Sekai no Gohan Shaberu! DS Oryouri Navi,4,2008.0,3,361,0.0,0.0,0.04,0.0,0.04,70.0,4.0,7.8,4.0,1539,1
Tropico 3,13,2009.0,11,267,0.0,0.04,0.0,0.01,0.04,79.0,48.0,8.1,184.0,641,7
Boktai 2: Solar Boy Django,6,2004.0,7,277,0.03,0.01,0.0,0.0,0.04,78.0,20.0,8.5,11.0,785,7
Life is Strange,13,2016.0,1,467,0.01,0.04,0.0,0.0,0.04,83.0,15.0,8.6,1620.0,366,5
Angelique Duet,15,1998.0,11,503,0.0,0.0,0.04,0.0,0.04,70.0,4.0,7.8,4.0,1539,1
Nobunaga's Ambition (3DS),2,2013.0,9,503,0.0,0.0,0.04,0.0,0.04,70.0,4.0,7.8,4.0,1539,1
Jewel Master: Cradle Of Rome 2,13,2011.0,5,432,0.0,0.04,0.0,0.01,0.04,70.0,4.0,7.8,4.0,1539,1
Shin Fortune Quest: Sokutaku no Kishi,15,1996.0,3,314,0.0,0.0,0.04,0.0,0.04,70.0,4.0,7.8,4.0,1539,1
Tsumiki: Block Drop Mania,4,2007.0,0,367,0.04,0.0,0.0,0.0,0.04,70.0,4.0,7.8,4.0,1161,1
Crushed Baseball,6,2004.0,10,477,0.03,0.01,0.0,0.0,0.04,70.0,4.0,7.8,4.0,628,1
Dark Arena,6,2002.0,8,491,0.03,0.01,0.0,0.0,0.04,65.0,17.0,7.8,4.0,623,7
Kamen Rider: Battride War Genesis,17,2016.0,0,349,0.0,0.0,0.04,0.0,0.04,70.0,4.0,7.8,4.0,1539,1
Heatseeker,19,2007.0,0,91,0.04,0.0,0.0,0.0,0.04,49.0,7.0,7.8,4.0,698,7
Family Fortunes,4,2009.0,3,332,0.0,0.04,0.0,0.0,0.04,70.0,4.0,7.8,4.0,1539,1
TOCA Race Driver 2,29,2004.0,6,91,0.03,0.01,0.0,0.0,0.04,70.0,4.0,8.3,6.0,305,7
My Body Coach,26,2009.0,10,67,0.0,0.04,0.0,0.0,0.04,70.0,4.0,7.8,4.0,1539,1
Shaun the Sheep,4,2008.0,1,110,0.04,0.0,0.0,0.0,0.04,58.0,5.0,7.8,4.0,102,1
Battlezone,18,2016.0,0,424,0.02,0.02,0.0,0.01,0.04,66.0,39.0,7,31.0,1190,7
I.Q. Remix+: Intelligent Qube,16,2000.0,5,458,0.0,0.0,0.04,0.0,0.04,70.0,4.0,7.8,4.0,1539,1
Growlanser,19,2009.0,7,55,0.0,0.0,0.04,0.0,0.04,70.0,4.0,7.8,4.0,1539,1
Card Fight!! Vanguard G: Stride to Victory!!,2,2016.0,3,167,0.0,0.0,0.04,0.0,0.04,70.0,4.0,7.8,4.0,1539,1
Trollz: Hair Affair!,6,2005.0,3,528,0.03,0.01,0.0,0.0,0.04,70.0,4.0,7.8,4.0,1539,1
Daito Giken Koushiki Pachi-Slot Simulator: Shake II,16,2007.0,3,389,0.0,0.0,0.04,0.0,0.04,70.0,4.0,7.8,4.0,1539,1
Grand Slam,15,1997.0,3,545,0.02,0.02,0.0,0.0,0.04,70.0,4.0,7.8,4.0,1539,1
Chou Gekijoban Keroro Gunsou: Gekishin Dragon Warriors de Arimasu!,4,2009.0,0,349,0.0,0.0,0.04,0.0,0.04,70.0,4.0,7.8,4.0,1539,1
The King of Fighters 2000,16,2002.0,2,406,0.0,0.0,0.04,0.0,0.04,70.0,4.0,7.8,4.0,1539,1
Hyperdimension Neptunia mk2,20,2014.0,0,98,0.0,0.0,0.04,0.0,0.04,70.0,4.0,7.8,4.0,1539,1
Pro Evolution Soccer 2016,13,2015.0,10,277,0.0,0.04,0.0,0.0,0.04,76.0,12.0,4.3,286.0,815,1
The Dark Spire,4,2008.0,7,476,0.04,0.0,0.0,0.0,0.04,69.0,23.0,7.7,21.0,1395,2
Teenage Mutant Ninja Turtles: Mutants in Manhattan,30,2016.0,0,21,0.03,0.01,0.0,0.0,0.04,55.0,14.0,6,38.0,1119,7
Puyo Puyo Tetris,17,2014.0,5,448,0.0,0.0,0.04,0.0,0.04,70.0,4.0,7.8,4.0,1539,1
D.C.F.S.: Da Capo Four Seasons,16,2005.0,1,265,0.0,0.0,0.04,0.0,0.04,70.0,4.0,7.8,4.0,1539,1
RollerCoaster Tycoon,13,2008.0,11,324,0.02,0.02,0.0,0.01,0.04,70.0,4.0,7.8,4.0,287,1
Runaway: A Twist of Fate,13,2009.0,1,161,0.0,0.04,0.0,0.01,0.04,79.0,15.0,8.2,40.0,1097,7
Disney's Meet the Robinsons,7,2007.0,0,127,0.03,0.01,0.0,0.0,0.04,68.0,5.0,7.8,4.0,139,2
Hanayori Danshi: Koi Seyo Onago,4,2008.0,1,277,0.0,0.0,0.04,0.0,0.04,70.0,4.0,7.8,4.0,1539,1
Refrain no Chika Meikyuu to Majo no Ryodan,20,2016.0,0,364,0.0,0.0,0.04,0.0,0.04,70.0,4.0,7.8,4.0,1539,1
Minna ga Shuyaku no NHK Kouhaku Quiz Kassen,26,2009.0,3,361,0.0,0.0,0.04,0.0,0.04,70.0,4.0,7.8,4.0,1539,1
Disney Planes Fire & Rescue,26,2014.0,0,127,0.0,0.04,0.0,0.0,0.04,70.0,4.0,7.8,4.0,1539,1
Sonic the Hedgehog 2 (8-bit),9,1992.0,4,448,0.0,0.0,0.04,0.0,0.04,70.0,4.0,7.8,4.0,1539,1
FlatOut 2,29,2006.0,6,143,0.03,0.01,0.0,0.0,0.04,73.0,38.0,7.3,8.0,252,7
Gem Smashers,2,2011.0,4,101,0.04,0.0,0.0,0.0,0.04,70.0,4.0,7.8,4.0,544,1
Rogue Trooper,16,2006.0,8,138,0.02,0.02,0.0,0.01,0.04,71.0,37.0,8.2,9.0,1190,7
Backyard Baseball '09,26,2008.0,10,53,0.04,0.0,0.0,0.0,0.04,37.0,4.0,7.8,5.0,688,1
Spy Fiction,16,2003.0,0,448,0.02,0.02,0.0,0.01,0.04,61.0,33.0,7.8,4.0,41,5
Justice League: Chronicles,6,2003.0,4,327,0.03,0.01,0.0,0.0,0.04,43.0,7.0,7.8,4.0,559,1
Tom Clancy's HAWX,13,2009.0,0,528,0.0,0.03,0.0,0.01,0.04,70.0,23.0,7.3,125.0,1556,7
Enemy Front,28,2014.0,8,349,0.02,0.02,0.0,0.0,0.04,35.0,8.0,5.8,78.0,265,5
Doko Demo Issho: Let's Gakkou!,19,2006.0,3,458,0.0,0.0,0.04,0.0,0.04,70.0,4.0,7.8,4.0,1539,1
Conflict: Desert Storm II - Back to Bagdhad,7,2004.0,8,438,0.03,0.01,0.0,0.0,0.04,70.0,4.0,7.8,4.0,1539,1
Honda ATV Fever,26,2010.0,6,474,0.04,0.0,0.0,0.0,0.04,70.0,4.0,7.8,4.0,178,1
Top Gun,4,2006.0,9,6,0.04,0.0,0.0,0.0,0.04,48.0,8.0,7.8,4.0,736,2
M&M's Beach Party,26,2009.0,3,569,0.04,0.0,0.0,0.0,0.04,70.0,4.0,7.8,4.0,1539,1
B's-LOG Party♪,19,2010.0,1,233,0.0,0.0,0.04,0.0,0.04,70.0,4.0,7.8,4.0,1539,1
King Arthur,7,2004.0,0,277,0.03,0.01,0.0,0.0,0.04,60.0,14.0,7.8,4.0,821,7
Chicken Shoot,6,2005.0,0,569,0.03,0.01,0.0,0.0,0.04,70.0,4.0,7.8,4.0,1539,1
Shantae and the Pirate's Curse,2,2015.0,4,432,0.01,0.0,0.03,0.0,0.04,82.0,18.0,8.5,86.0,1628,2
Yowamushi Pedal,2,2015.0,0,349,0.0,0.0,0.04,0.0,0.04,70.0,4.0,7.8,4.0,1539,1
Dai Senryaku VII: Modern Military Tactics,29,2003.0,11,278,0.03,0.01,0.0,0.0,0.04,74.0,11.0,8.8,6.0,1417,1
White Album 2: Shiawase no Mukougawa,17,2012.0,1,37,0.0,0.0,0.04,0.0,0.04,70.0,4.0,7.8,4.0,1539,1
Monster Trux Arenas: Special Edition,26,2007.0,6,411,0.04,0.0,0.0,0.0,0.04,70.0,4.0,7.8,4.0,1539,1
Avatar: The Game,13,2009.0,0,528,0.0,0.04,0.0,0.01,0.04,70.0,4.0,7.8,4.0,1539,1
Go Go Ackman 3,23,1995.0,4,63,0.0,0.0,0.04,0.0,0.04,70.0,4.0,7.8,4.0,1539,1
Advance Guardian Heroes,6,2004.0,7,528,0.03,0.01,0.0,0.0,0.04,65.0,25.0,7.8,4.0,1512,1
Castle of Shikigami III,26,2007.0,8,383,0.04,0.0,0.0,0.0,0.04,67.0,9.0,7.6,9.0,62,7
Nobunaga's Ambition: Sphere of Influence,18,2014.0,11,503,0.03,0.0,0.0,0.01,0.04,80.0,20.0,8.1,46.0,809,7
FIFA Street 2,4,2006.0,10,139,0.04,0.0,0.0,0.0,0.04,43.0,5.0,7.5,4.0,511,1
Star X,6,2002.0,8,60,0.03,0.01,0.0,0.0,0.04,60.0,10.0,7.8,4.0,623,1
City Life: World Edition,13,2007.0,9,337,0.0,0.04,0.0,0.0,0.04,75.0,7.0,8.2,9.0,966,1
The King of Fighters Kyo,15,1998.0,2,440,0.0,0.0,0.04,0.0,0.04,70.0,4.0,7.8,4.0,1539,1
Record of Agarest War: Marriage,19,2012.0,7,98,0.0,0.0,0.04,0.0,0.04,70.0,4.0,7.8,4.0,1539,1
